rho,z,V_numerical,V_analytical,epsilon
0.12500000,-0.62500000,0.00272527,0.01420913,4.00000000
0.12500000,-0.61250000,0.00285176,0.01440021,4.00000000
0.12500000,-0.60000000,0.00298225,0.01459646,4.00000000
0.12500000,-0.58750000,0.00311695,0.01479807,4.00000000
0.12500000,-0.57500000,0.00325611,0.01500527,4.00000000
0.12500000,-0.56250000,0.00339995,0.01521830,4.00000000
0.12500000,-0.55000000,0.00354874,0.01543739,4.00000000
0.12500000,-0.53750000,0.00370274,0.01566282,4.00000000
0.12500000,-0.52500000,0.00386224,0.01589484,4.00000000
0.12500000,-0.51250000,0.00402755,0.01613377,4.00000000
0.12500000,-0.50000000,0.00419896,0.01637990,4.00000000
0.12500000,-0.48750000,0.00437683,0.01663355,4.00000000
0.12500000,-0.47500000,0.00456152,0.01689509,4.00000000
0.12500000,-0.46250000,0.00475339,0.01716486,4.00000000
0.12500000,-0.45000000,0.00495286,0.01744327,4.00000000
0.12500000,-0.43750000,0.00516036,0.01773073,4.00000000
0.12500000,-0.42500000,0.00537634,0.01802768,4.00000000
0.12500000,-0.41250000,0.00560130,0.01833459,4.00000000
0.12500000,-0.40000000,0.00583576,0.01865197,4.00000000
0.12500000,-0.38750000,0.00608028,0.01898033,4.00000000
0.12500000,-0.37500000,0.00633545,0.01932027,4.00000000
0.12500000,-0.36250000,0.00660193,0.01967238,4.00000000
0.12500000,-0.35000000,0.00688041,0.02003733,4.00000000
0.12500000,-0.33750000,0.00717163,0.02041581,4.00000000
0.12500000,-0.32500000,0.00747639,0.02080857,4.00000000
0.12500000,-0.31250000,0.00779556,0.02121642,4.00000000
0.12500000,-0.30000000,0.00813007,0.02164022,4.00000000
0.12500000,-0.28750000,0.00848093,0.02208091,4.00000000
0.12500000,-0.27500000,0.00884923,0.02253949,4.00000000
0.12500000,-0.26250000,0.00923617,0.02301704,4.00000000
0.12500000,-0.25000000,0.00964304,0.02351473,4.00000000
0.12500000,-0.23750000,0.01007123,0.02403383,4.00000000
0.12500000,-0.22500000,0.01052228,0.02457570,4.00000000
0.12500000,-0.21250000,0.01099786,0.02514183,4.00000000
0.12500000,-0.20000000,0.01149979,0.02573383,4.00000000
0.12500000,-0.18750000,0.01203007,0.02635344,4.00000000
0.12500000,-0.17500000,0.01259088,0.02700258,4.00000000
0.12500000,-0.16250000,0.01318465,0.02768331,4.00000000
0.12500000,-0.15000000,0.01381400,0.02839790,4.00000000
0.12500000,-0.13750000,0.01448186,0.02914882,4.00000000
0.12500000,-0.12500000,0.01519143,0.02993878,4.00000000
0.12500000,-0.11250000,0.01594626,0.03077074,4.00000000
0.12500000,-0.10000000,0.01675028,0.03164796,4.00000000
0.12500000,-0.08750000,0.01760782,0.03257401,4.00000000
0.12500000,-0.07500000,0.01852370,0.03355281,4.00000000
0.12500000,-0.06250000,0.01950325,0.03458869,4.00000000
0.12500000,-0.05000000,0.02055243,0.03568640,4.00000000
0.12500000,-0.03750000,0.02167785,0.03685120,4.00000000
0.12500000,-0.02500000,0.02288692,0.03808886,4.00000000
0.12500000,-0.01250000,0.02418794,0.03940577,4.00000000
0.12500000,0.00000000,0.02559023,0.08161792,2.00000000
0.12500000,0.01250000,0.02850656,0.08751269,2.00000000
0.12500000,0.02500000,0.03155690,0.09362870,2.00000000
0.12500000,0.03750000,0.03476501,0.10000091,2.00000000
0.12500000,0.05000000,0.03815639,0.10666611,2.00000000
0.12500000,0.06250000,0.04175841,0.11366301,2.00000000
0.12500000,0.07500000,0.04560043,0.12103214,2.00000000
0.12500000,0.08750000,0.04971375,0.12881551,2.00000000
0.12500000,0.10000000,0.05413140,0.13705594,2.00000000
0.12500000,0.11250000,0.05888761,0.14579582,2.00000000
0.12500000,0.12500000,0.06401674,0.15507509,2.00000000
0.12500000,0.13750000,0.06955150,0.16492815,2.00000000
0.12500000,0.15000000,0.07552008,0.17537913,2.00000000
0.12500000,0.16250000,0.08194177,0.18643509,2.00000000
0.12500000,0.17500000,0.08882056,0.19807650,2.00000000
0.12500000,0.18750000,0.09613612,0.21024443,2.00000000
0.12500000,0.20000000,0.10383194,0.22282443,2.00000000
0.12500000,0.21250000,0.11180070,0.23562779,2.00000000
0.12500000,0.22500000,0.11986825,0.24837277,2.00000000
0.12500000,0.23750000,0.12777955,0.26067119,2.00000000
0.12500000,0.25000000,0.13519278,0.27202858,2.00000000
0.12500000,0.26250000,0.14169063,0.28186854,2.00000000
0.12500000,0.27500000,0.14681822,0.28958904,2.00000000
0.12500000,0.28750000,0.15015110,0.29464927,2.00000000
0.12500000,0.30000000,0.15138242,0.29666967,2.00000000
0.12500000,0.31250000,0.15039982,0.29551376,2.00000000
0.12500000,0.32500000,0.14731656,0.29131996,2.00000000
0.12500000,0.33750000,0.14244040,0.28446977,2.00000000
0.12500000,0.35000000,0.13619669,0.27550598,2.00000000
0.12500000,0.36250000,0.12904128,0.26503263,2.00000000
0.12500000,0.37500000,0.12139244,0.25362821,2.00000000
0.12500000,0.38750000,0.11359300,0.24178928,2.00000000
0.12500000,0.40000000,0.10589907,0.22990630,2.00000000
0.12500000,0.41250000,0.09848593,0.21826328,2.00000000
0.12500000,0.42500000,0.09146209,0.20705140,2.00000000
0.12500000,0.43750000,0.08488534,0.19638767,2.00000000
0.12500000,0.45000000,0.07877737,0.18633375,2.00000000
0.12500000,0.46250000,0.07313569,0.17691210,2.00000000
0.12500000,0.47500000,0.06794263,0.16811878,2.00000000
0.12500000,0.48750000,0.06317177,0.15993300,2.00000000
0.12500000,0.50000000,0.05879233,0.15232401,2.00000000
0.12500000,0.51250000,0.05477210,0.14525575,2.00000000
0.12500000,0.52500000,0.05107925,0.13869010,2.00000000
0.12500000,0.53750000,0.04768338,0.13258888,2.00000000
0.12500000,0.55000000,0.04455613,0.12691512,2.00000000
0.12500000,0.56250000,0.04167143,0.12163381,2.00000000
0.12500000,0.57500000,0.03900556,0.11671230,2.00000000
0.12500000,0.58750000,0.03653705,0.11212039,2.00000000
0.12500000,0.60000000,0.03424662,0.10783042,2.00000000
0.12500000,0.61250000,0.03211695,0.10381711,2.00000000
0.12500000,0.62500000,0.03013252,0.10005746,2.00000000
0.12500000,0.63750000,0.02827943,0.09653059,2.00000000
0.12500000,0.65000000,0.02654525,0.09321755,2.00000000
0.12500000,0.66250000,0.02491882,0.09010116,2.00000000
0.12500000,0.67500000,0.02339014,0.08716587,2.00000000
0.12500000,0.68750000,0.02195023,0.08439755,2.00000000
0.12500000,0.70000000,0.02059099,0.08178339,2.00000000
0.12500000,0.71250000,0.01930515,0.07931175,2.00000000
0.12500000,0.72500000,0.01808610,0.07697206,2.00000000
0.12500000,0.73750000,0.01692790,0.07475471,2.00000000
0.12500000,0.75000000,0.01582511,0.07265091,2.00000000
0.12500000,0.76250000,0.01477282,0.07065268,2.00000000
0.12500000,0.77500000,0.01376653,0.06875271,2.00000000
0.12500000,0.78750000,0.01280212,0.06694432,2.00000000
0.12500000,0.80000000,0.01187583,0.06522140,2.00000000
0.12500000,0.81250000,0.01098416,0.06357832,2.00000000
0.12500000,0.82500000,0.01012391,0.06200995,2.00000000
0.12500000,0.83750000,0.00929211,0.06051155,2.00000000
0.12500000,0.85000000,0.00848598,0.05907875,2.00000000
0.12500000,0.86250000,0.00770293,0.05770754,2.00000000
0.12500000,0.87500000,0.00694055,0.05639421,2.00000000
0.12500000,0.88750000,0.00619655,0.05513532,2.00000000
0.12500000,0.90000000,0.00546876,0.05392771,2.00000000
0.12500000,0.91250000,0.00475514,0.05276843,2.00000000
0.12500000,0.92500000,0.00405372,0.05165477,2.00000000
0.12500000,0.93750000,0.00336262,0.05058418,2.00000000
0.12500000,0.95000000,0.00268003,0.04955432,2.00000000
0.12500000,0.96250000,0.00200418,0.04856299,2.00000000
0.12500000,0.97500000,0.00133335,0.04760816,2.00000000
0.12500000,0.98750000,0.00066584,0.04668792,2.00000000
0.12500000,1.00000000,0.00000000,0.04580050,2.00000000
0.13750000,-1.00000000,0.00000000,0.01014565,4.00000000
0.13750000,-0.98750000,0.00007614,0.01024304,4.00000000
0.13750000,-0.97500000,0.00015238,0.01034232,4.00000000
0.13750000,-0.96250000,0.00022881,0.01044352,4.00000000
0.13750000,-0.95000000,0.00030553,0.01054671,4.00000000
0.13750000,-0.93750000,0.00038262,0.01065195,4.00000000
0.13750000,-0.92500000,0.00046019,0.01075930,4.00000000
0.13750000,-0.91250000,0.00053834,0.01086882,4.00000000
0.13750000,-0.90000000,0.00061716,0.01098058,4.00000000
0.13750000,-0.88750000,0.00069675,0.01109464,4.00000000
0.13750000,-0.87500000,0.00077721,0.01121108,4.00000000
0.13750000,-0.86250000,0.00085865,0.01132998,4.00000000
0.13750000,-0.85000000,0.00094118,0.01145140,4.00000000
0.13750000,-0.83750000,0.00102489,0.01157544,4.00000000
0.13750000,-0.82500000,0.00110990,0.01170217,4.00000000
0.13750000,-0.81250000,0.00119632,0.01183169,4.00000000
0.13750000,-0.80000000,0.00128426,0.01196409,4.00000000
0.13750000,-0.78750000,0.00137385,0.01209945,4.00000000
0.13750000,-0.77500000,0.00146520,0.01223789,4.00000000
0.13750000,-0.76250000,0.00155843,0.01237951,4.00000000
0.13750000,-0.75000000,0.00165369,0.01252441,4.00000000
0.13750000,-0.73750000,0.00175109,0.01267272,4.00000000
0.13750000,-0.72500000,0.00185078,0.01282455,4.00000000
0.13750000,-0.71250000,0.00195291,0.01298003,4.00000000
0.13750000,-0.70000000,0.00205761,0.01313929,4.00000000
0.13750000,-0.68750000,0.00216504,0.01330246,4.00000000
0.13750000,-0.67500000,0.00227536,0.01346970,4.00000000
0.13750000,-0.66250000,0.00238874,0.01364116,4.00000000
0.13750000,-0.65000000,0.00250536,0.01381699,4.00000000
0.13750000,-0.63750000,0.00262538,0.01399736,4.00000000
0.13750000,-0.62500000,0.00274901,0.01418245,4.00000000
0.13750000,-0.61250000,0.00287645,0.01437244,4.00000000
0.13750000,-0.60000000,0.00300789,0.01456754,4.00000000
0.13750000,-0.58750000,0.00314355,0.01476794,4.00000000
0.13750000,-0.57500000,0.00328368,0.01497386,4.00000000
0.13750000,-0.56250000,0.00342850,0.01518553,4.00000000
0.13750000,-0.55000000,0.00357828,0.01540319,4.00000000
0.13750000,-0.53750000,0.00373327,0.01562710,4.00000000
0.13750000,-0.52500000,0.00389377,0.01585752,4.00000000
0.13750000,-0.51250000,0.00406007,0.01609474,4.00000000
0.13750000,-0.50000000,0.00423248,0.01633906,4.00000000
0.13750000,-0.48750000,0.00441135,0.01659080,4.00000000
0.13750000,-0.47500000,0.00459702,0.01685029,4.00000000
0.13750000,-0.46250000,0.00478988,0.01711789,4.00000000
0.13750000,-0.45000000,0.00499032,0.01739398,4.00000000
0.13750000,-0.43750000,0.00519876,0.01767897,4.00000000
0.13750000,-0.42500000,0.00541566,0.01797329,4.00000000
0.13750000,-0.41250000,0.00564151,0.01827738,4.00000000
0.13750000,-0.40000000,0.00587682,0.01859174,4.00000000
0.13750000,-0.38750000,0.00612214,0.01891688,4.00000000
0.13750000,-0.37500000,0.00637806,0.01925336,4.00000000
0.13750000,-0.36250000,0.00664522,0.01960176,4.00000000
0.13750000,-0.35000000,0.00692428,0.01996272,4.00000000
0.13750000,-0.33750000,0.00721599,0.02033690,4.00000000
0.13750000,-0.32500000,0.00752112,0.02072504,4.00000000
0.13750000,-0.31250000,0.00784053,0.02112790,4.00000000
0.13750000,-0.30000000,0.00817511,0.02154631,4.00000000
0.13750000,-0.28750000,0.00852585,0.02198118,4.00000000
0.13750000,-0.27500000,0.00889381,0.02243344,4.00000000
0.13750000,-0.26250000,0.00928015,0.02290414,4.00000000
0.13750000,-0.25000000,0.00968611,0.02339439,4.00000000
0.13750000,-0.23750000,0.01011305,0.02390539,4.00000000
0.13750000,-0.22500000,0.01056243,0.02443842,4.00000000
0.13750000,-0.21250000,0.01103585,0.02499490,4.00000000
0.13750000,-0.20000000,0.01153507,0.02557634,4.00000000
0.13750000,-0.18750000,0.01206199,0.02618438,4.00000000
0.13750000,-0.17500000,0.01261868,0.02682080,4.00000000
0.13750000,-0.16250000,0.01320743,0.02748753,4.00000000
0.13750000,-0.15000000,0.01383073,0.02818668,4.00000000
0.13750000,-0.13750000,0.01449131,0.02892054,4.00000000
0.13750000,-0.12500000,0.01519219,0.02969159,4.00000000
0.13750000,-0.11250000,0.01593667,0.03050255,4.00000000
0.13750000,-0.10000000,0.01672837,0.03135640,4.00000000
0.13750000,-0.08750000,0.01757131,0.03225635,4.00000000
0.13750000,-0.07500000,0.01846989,0.03320596,4.00000000
0.13750000,-0.06250000,0.01942899,0.03420908,4.00000000
0.13750000,-0.05000000,0.02045398,0.03526993,4.00000000
0.13750000,-0.03750000,0.02155082,0.03639313,4.00000000
0.13750000,-0.02500000,0.02272610,0.03758372,4.00000000
0.13750000,-0.01250000,0.02398714,0.03884718,4.00000000
0.13750000,0.00000000,0.02534205,0.08037898,2.00000000
0.13750000,0.01250000,0.02815471,0.08600423,2.00000000
0.13750000,0.02500000,0.03108913,0.09182766,2.00000000
0.13750000,0.03750000,0.03416523,0.09787779,2.00000000
0.13750000,0.05000000,0.03740404,0.10418416,2.00000000
0.13750000,0.06250000,0.04082766,0.11077710,2.00000000
0.13750000,0.07500000,0.04445920,0.11768740,2.00000000
0.13750000,0.08750000,0.04832249,0.12494570,2.00000000
0.13750000,0.10000000,0.05244163,0.13258154,2.00000000
0.13750000,0.11250000,0.05684021,0.14062190,2.00000000
0.13750000,0.12500000,0.06154002,0.14908906,2.00000000
0.13750000,0.13750000,0.06655918,0.15799746,2.00000000
0.13750000,0.15000000,0.07190940,0.16734953,2.00000000
0.13750000,0.16250000,0.07759207,0.17712981,2.00000000
0.13750000,0.17500000,0.08359309,0.18729760,2.00000000
0.13750000,0.18750000,0.08987614,0.19777767,2.00000000
0.13750000,0.20000000,0.09637456,0.20844974,2.00000000
0.13750000,0.21250000,0.10298243,0.21913763,2.00000000
0.13750000,0.22500000,0.10954621,0.22960052,2.00000000
0.13750000,0.23750000,0.11585957,0.23952975,2.00000000
0.13750000,0.25000000,0.12166508,0.24855610,2.00000000
0.13750000,0.26250000,0.12666748,0.25627210,2.00000000
0.13750000,0.27500000,0.13056183,0.26227158,2.00000000
0.13750000,0.28750000,0.13307600,0.26620305,2.00000000
0.13750000,0.30000000,0.13401955,0.26782631,2.00000000
0.13750000,0.31250000,0.13332404,0.26705633,2.00000000
0.13750000,0.32500000,0.13105877,0.26397998,2.00000000
0.13750000,0.33750000,0.12741507,0.25883934,2.00000000
0.13750000,0.35000000,0.12266596,0.25198777,2.00000000
0.13750000,0.36250000,0.11711730,0.24383338,2.00000000
0.13750000,0.37500000,0.11106529,0.23478559,2.00000000
0.13750000,0.38750000,0.10476833,0.22521566,2.00000000
0.13750000,0.40000000,0.09843378,0.21543434,2.00000000
0.13750000,0.41250000,0.09221626,0.20568468,2.00000000
0.13750000,0.42500000,0.08622284,0.19614511,2.00000000
0.13750000,0.43750000,0.08052138,0.18693837,2.00000000
0.13750000,0.45000000,0.07514953,0.17814223,2.00000000
0.13750000,0.46250000,0.07012279,0.16980011,2.00000000
0.13750000,0.47500000,0.06544128,0.16193036,2.00000000
0.13750000,0.48750000,0.06109498,0.15453366,2.00000000
0.13750000,0.50000000,0.05706757,0.14759887,2.00000000
0.13750000,0.51250000,0.05333924,0.14110731,2.00000000
0.13750000,0.52500000,0.04988861,0.13503584,2.00000000
0.13750000,0.53750000,0.04669397,0.12935908,2.00000000
0.13750000,0.55000000,0.04373415,0.12405090,2.00000000
0.13750000,0.56250000,0.04098899,0.11908539,2.00000000
0.13750000,0.57500000,0.03843959,0.11443751,2.00000000
0.13750000,0.58750000,0.03606849,0.11008347,2.00000000
0.13750000,0.60000000,0.03385962,0.10600093,2.00000000
0.13750000,0.61250000,0.03179834,0.10216909,2.00000000
0.13750000,0.62500000,0.02987131,0.09856870,2.00000000
0.13750000,0.63750000,0.02806645,0.09518203,2.00000000
0.13750000,0.65000000,0.02637278,0.09199280,2.00000000
0.13750000,0.66250000,0.02478040,0.08898607,2.00000000
0.13750000,0.67500000,0.02328031,0.08614817,2.00000000
0.13750000,0.68750000,0.02186438,0.08346659,2.00000000
0.13750000,0.70000000,0.02052523,0.08092990,2.00000000
0.13750000,0.71250000,0.01925614,0.07852763,2.00000000
0.13750000,0.72500000,0.01805104,0.07625021,2.00000000
0.13750000,0.73750000,0.01690437,0.07408889,2.00000000
0.13750000,0.75000000,0.01581107,0.07203563,2.00000000
0.13750000,0.76250000,0.01476651,0.07008309,2.00000000
0.13750000,0.77500000,0.01376644,0.06822450,2.00000000
0.13750000,0.78750000,0.01280696,0.06645369,2.00000000
0.13750000,0.80000000,0.01188448,0.06476494,2.00000000
0.13750000,0.81250000,0.01099568,0.06315302,2.00000000
0.13750000,0.82500000,0.01013748,0.06161310,2.00000000
0.13750000,0.83750000,0.00930702,0.06014072,2.00000000
0.13750000,0.85000000,0.00850162,0.05873177,2.00000000
0.13750000,0.86250000,0.00771879,0.05738245,2.00000000
0.13750000,0.87500000,0.00695617,0.05608924,2.00000000
0.13750000,0.88750000,0.00621155,0.05484888,2.00000000
0.13750000,0.90000000,0.00548282,0.05365837,2.00000000
0.13750000,0.91250000,0.00476799,0.05251488,2.00000000
0.13750000,0.92500000,0.00406513,0.05141582,2.00000000
0.13750000,0.93750000,0.00337240,0.05035875,2.00000000
0.13750000,0.95000000,0.00268803,0.04934144,2.00000000
0.13750000,0.96250000,0.00201028,0.04836176,2.00000000
0.13750000,0.97500000,0.00133746,0.04741776,2.00000000
0.13750000,0.98750000,0.00066791,0.04650760,2.00000000
0.13750000,1.00000000,0.00000000,0.04562957,2.00000000
0.15000000,-1.00000000,0.00000000,0.01013500,4.00000000
0.15000000,-0.98750000,0.00007670,0.01023208,4.00000000
0.15000000,-0.97500000,0.00015350,0.01033103,4.00000000
0.15000000,-0.96250000,0.00023049,0.01043191,4.00000000
0.15000000,-0.95000000,0.00030776,0.01053475,4.00000000
0.15000000,-0.93750000,0.00038542,0.01063963,4.00000000
0.15000000,-0.92500000,0.00046355,0.01074660,4.00000000
0.15000000,-0.91250000,0.00054227,0.01085573,4.00000000
0.15000000,-0.90000000,0.00062165,0.01096708,4.00000000
0.15000000,-0.88750000,0.00070181,0.01108072,4.00000000
0.15000000,-0.87500000,0.00078285,0.01119672,4.00000000
0.15000000,-0.86250000,0.00086487,0.01131515,4.00000000
0.15000000,-0.85000000,0.00094798,0.01143609,4.00000000
0.15000000,-0.83750000,0.00103227,0.01155963,4.00000000
0.15000000,-0.82500000,0.00111787,0.01168584,4.00000000
0.15000000,-0.81250000,0.00120489,0.01181481,4.00000000
0.15000000,-0.80000000,0.00129343,0.01194663,4.00000000
0.15000000,-0.78750000,0.00138362,0.01208140,4.00000000
0.15000000,-0.77500000,0.00147557,0.01221921,4.00000000
0.15000000,-0.76250000,0.00156943,0.01236017,4.00000000
0.15000000,-0.75000000,0.00166530,0.01250439,4.00000000
0.15000000,-0.73750000,0.00176333,0.01265198,4.00000000
0.15000000,-0.72500000,0.00186365,0.01280306,4.00000000
0.15000000,-0.71250000,0.00196640,0.01295775,4.00000000
0.15000000,-0.70000000,0.00207174,0.01311618,4.00000000
0.15000000,-0.68750000,0.00217982,0.01327848,4.00000000
0.15000000,-0.67500000,0.00229079,0.01344481,4.00000000
0.15000000,-0.66250000,0.00240482,0.01361530,4.00000000
0.15000000,-0.65000000,0.00252209,0.01379012,4.00000000
0.15000000,-0.63750000,0.00264277,0.01396943,4.00000000
0.15000000,-0.62500000,0.00276706,0.01415340,4.00000000
0.15000000,-0.61250000,0.00289515,0.01434221,4.00000000
0.15000000,-0.60000000,0.00302725,0.01453606,4.00000000
0.15000000,-0.58750000,0.00316358,0.01473515,4.00000000
0.15000000,-0.57500000,0.00330436,0.01493968,4.00000000
0.15000000,-0.56250000,0.00344983,0.01514989,4.00000000
0.15000000,-0.55000000,0.00360025,0.01536600,4.00000000
0.15000000,-0.53750000,0.00375588,0.01558826,4.00000000
0.15000000,-0.52500000,0.00391701,0.01581695,4.00000000
0.15000000,-0.51250000,0.00408391,0.01605232,4.00000000
0.15000000,-0.50000000,0.00425692,0.01629468,4.00000000
0.15000000,-0.48750000,0.00443636,0.01654434,4.00000000
0.15000000,-0.47500000,0.00462257,0.01680163,4.00000000
0.15000000,-0.46250000,0.00481594,0.01706688,4.00000000
0.15000000,-0.45000000,0.00501685,0.01734047,4.00000000
0.15000000,-0.43750000,0.00522573,0.01762280,4.00000000
0.15000000,-0.42500000,0.00544301,0.01791427,4.00000000
0.15000000,-0.41250000,0.00566918,0.01821533,4.00000000
0.15000000,-0.40000000,0.00590474,0.01852644,4.00000000
0.15000000,-0.38750000,0.00615022,0.01884811,4.00000000
0.15000000,-0.37500000,0.00640622,0.01918086,4.00000000
0.15000000,-0.36250000,0.00667334,0.01952527,4.00000000
0.15000000,-0.35000000,0.00695225,0.01988195,4.00000000
0.15000000,-0.33750000,0.00724366,0.02025152,4.00000000
0.15000000,-0.32500000,0.00754832,0.02063470,4.00000000
0.15000000,-0.31250000,0.00786707,0.02103221,4.00000000
0.15000000,-0.30000000,0.00820077,0.02144486,4.00000000
0.15000000,-0.28750000,0.00855039,0.02187348,4.00000000
0.15000000,-0.27500000,0.00891694,0.02231900,4.00000000
0.15000000,-0.26250000,0.00930154,0.02278238,4.00000000
0.15000000,-0.25000000,0.00970538,0.02326469,4.00000000
