rho,z,V,E_magnitud,epsilon,capa
0.52000000,0.28000000,1.16576543,2.33719029,8.00000000,1
0.52000000,0.30000000,1.20117728,2.44476770,8.00000000,1
0.52000000,0.32000000,1.23746491,2.55681938,8.00000000,1
0.52000000,0.34000000,1.27457385,2.67331488,8.00000000,1
0.52000000,0.36000000,1.31243465,2.79416916,8.00000000,1
0.52000000,0.38000000,1.35096104,2.91923241,8.00000000,1
0.52000000,0.40000000,1.39004812,3.04827916,8.00000000,1
0.52000000,0.42000000,1.42957049,3.18099676,8.00000000,1
0.52000000,0.44000000,1.46938064,3.31697353,8.00000000,1
0.52000000,0.46000000,1.50930738,3.45568717,8.00000000,1
0.52000000,0.48000000,1.54915476,3.59649395,8.00000001,1
0.52000000,0.50000000,1.58870139,5.86706082,2.00000000,2
0.52000000,0.52000000,1.74633897,8.76538512,2.00000000,2
0.52000000,0.54000000,1.90241641,9.02642946,2.00000000,2
0.52000000,0.56000000,2.05590035,9.29238181,2.00000000,2
0.52000000,0.58000000,2.20574202,9.55965621,2.00000000,2
0.52000000,0.60000000,2.35088476,9.82432905,2.00000000,2
0.52000000,0.62000000,2.49027424,10.08221651,2.00000000,2
0.52000000,0.64000000,2.62287140,10.32896322,2.00000000,2
0.52000000,0.66000000,2.74766811,10.56014376,2.00000000,2
0.52000000,0.68000000,2.86370546,10.77137724,2.00000000,2
0.52000000,0.70000000,2.97009376,10.95845312,2.00000000,2
0.52000000,0.72000000,3.06603362,11.11746414,2.00000000,2
0.52000000,0.74000000,3.15083681,11.24494038,2.00000000,2
0.52000000,0.76000000,3.22394567,11.33797607,2.00000000,2
0.52000000,0.78000000,3.28494960,11.39434055,2.00000000,2
0.52000000,0.80000000,3.33359759,11.41256430,2.00000000,2
0.52000000,0.82000000,3.36980547,11.39199282,2.00000000,2
0.52000000,0.84000000,3.39365741,11.33280323,2.00000000,2
0.52000000,0.86000000,3.40540141,11.23598191,2.00000000,2
0.52000000,0.88000000,3.40543884,11.10326500,2.00000000,2
0.52000000,0.90000000,3.39430892,10.93704679,2.00000000,2
0.52000000,0.92000000,3.37266895,10.74026376,2.00000000,2
0.52000000,0.94000000,3.34127173,10.51626343,2.00000000,2
0.52000000,0.96000000,3.30094138,10.26866757,2.00000000,2
0.52000000,0.98000000,3.25254898,10.00123871,2.00000000,2
0.52000000,1.00000000,3.19698923,9.71775721,2.00000000,2
0.52000000,1.02000000,3.13515901,9.42191440,2.00000000,2
0.52000000,1.04000000,3.06793866,9.11722491,2.00000000,2
0.52000000,1.06000000,2.99617629,8.80695954,2.00000000,2
0.52000000,1.08000000,2.92067534,8.49409827,2.00000000,2
0.52000000,1.10000000,2.84218538,8.18130172,2.00000000,2
0.52000000,1.12000000,2.76139590,7.87089883,2.00000000,2
0.52000000,1.14000000,2.67893267,7.56488761,2.00000000,2
0.52000000,1.16000000,2.59535655,7.26494645,2.00000000,2
0.52000000,1.18000000,2.51116401,6.97245287,2.00000000,2
0.52000000,1.20000000,2.42678923,6.68850743,2.00000000,2
0.52000000,1.22000000,2.34260716,6.41396072,2.00000000,2
0.52000000,1.24000000,2.25893746,6.14944153,2.00000000,2
0.52000000,1.26000000,2.17604882,5.89538512,2.00000000,2
0.52000000,1.28000000,2.09416352,5.65206045,2.00000000,2
0.52000000,1.30000000,2.01346210,5.41959580,2.00000000,2
0.52000000,1.32000000,1.93408785,5.19800224,2.00000000,2
0.52000000,1.34000000,1.85615114,4.98719492,2.00000000,2
0.52000000,1.36000000,1.77973354,4.78701189,2.00000000,2
0.52000000,1.38000000,1.70489158,4.59723061,2.00000000,2
0.52000000,1.40000000,1.63166014,4.41758228,2.00000000,2
0.52000000,1.42000000,1.56005563,4.24776396,2.00000000,2
0.52000000,1.44000000,1.49007872,4.08744901,2.00000000,2
0.52000000,1.46000000,1.42171685,3.93629562,2.00000000,2
0.52000000,1.48000000,1.35494633,3.79395401,2.00000000,2
0.52000000,1.50000000,1.28973432,3.66007226,2.00000000,2
0.52000000,1.52000000,1.22604041,3.53430099,2.00000000,2
0.52000000,1.54000000,1.16381808,3.41629715,2.00000000,2
0.52000000,1.56000000,1.10301586,3.30572694,2.00000000,2
0.52000000,1.58000000,1.04357845,3.20226804,2.00000000,2
0.52000000,1.60000000,0.98544751,3.10561137,2.00000000,2
0.52000000,1.62000000,0.92856245,3.01546224,2.00000000,2
0.52000000,1.64000000,0.87286103,2.93154125,2.00000000,2
0.52000000,1.66000000,0.81827986,2.85358476,2.00000000,2
0.52000000,1.68000000,0.76475482,2.78134525,2.00000000,2
0.52000000,1.70000000,0.71222138,2.71459138,2.00000000,2
0.52000000,1.72000000,0.66061491,2.65310795,2.00000000,2
0.52000000,1.74000000,0.60987084,2.59669571,2.00000000,2
0.52000000,1.76000000,0.55992483,2.54517118,2.00000000,2
0.52000000,1.78000000,0.51071292,2.49836630,2.00000000,2
0.52000000,1.80000000,0.46217157,2.45612812,2.00000000,2
0.52000000,1.82000000,0.41423770,2.41831847,2.00000000,2
0.52000000,1.84000000,0.36684876,2.38481358,2.00000000,2
0.52000000,1.86000000,0.31994270,2.35550375,2.00000000,2
0.52000000,1.88000000,0.27345794,2.33029302,2.00000000,2
0.52000000,1.90000000,0.22733338,2.30909888,2.00000000,2
0.52000000,1.92000000,0.18150831,2.29185200,2.00000000,2
0.52000000,1.94000000,0.13592239,2.27849599,2.00000000,2
0.52000000,1.96000000,0.09051555,2.26898718,2.00000000,2
0.52000000,1.98000000,0.04522798,2.26329451,2.00000000,2
0.52000000,2.00000000,0.00000000,2.26329451,2.00000000,2
0.54000000,-2.00000000,0.00000000,0.09717909,3.00000000,0
0.54000000,-1.98000000,0.00194319,0.09717909,3.00000000,0
0.54000000,-1.96000000,0.00388713,0.09723688,3.00000000,0
0.54000000,-1.94000000,0.00583252,0.09733260,3.00000000,0
0.54000000,-1.92000000,0.00778010,0.09746628,3.00000000,0
0.54000000,-1.90000000,0.00973057,0.09763792,3.00000000,0
0.54000000,-1.88000000,0.01168465,0.09784756,3.00000000,0
0.54000000,-1.86000000,0.01364305,0.09809525,3.00000000,0
0.54000000,-1.84000000,0.01560645,0.09838108,3.00000000,0
0.54000000,-1.82000000,0.01757556,0.09870520,3.00000000,0
0.54000000,-1.80000000,0.01955104,0.09906783,3.00000000,0
0.54000000,-1.78000000,0.02153358,0.09946927,3.00000000,0
0.54000000,-1.76000000,0.02352383,0.09990997,3.00000000,0
0.54000000,-1.74000000,0.02552244,0.10039050,3.00000000,0
0.54000000,-1.72000000,0.02753004,0.10091165,3.00000000,0
0.54000000,-1.70000000,0.02954724,0.10147442,3.00000000,0
0.54000000,-1.68000000,0.03157467,0.10208015,3.00000000,0
0.54000000,-1.66000000,0.03361290,0.10273050,3.00000000,0
0.54000000,-1.64000000,0.03566252,0.10342761,3.00000000,0
0.54000000,-1.62000000,0.03772408,0.10417415,3.00000000,0
0.54000000,-1.60000000,0.03979814,0.10497344,3.00000000,0
0.54000000,-1.58000000,0.04188521,0.10582959,3.00000000,0
0.54000000,-1.56000000,0.04398583,0.10674768,3.00000000,0
0.54000000,-1.54000000,0.04610051,0.10773392,3.00000000,0
0.54000000,-1.52000000,0.04822975,0.10879588,3.00000000,0
0.54000000,-1.50000000,0.05037405,0.10994280,3.00000000,0
0.54000000,-1.48000000,0.05253392,0.11118583,3.00000000,0
0.54000000,-1.46000000,0.05470987,0.11253845,3.00000000,0
0.54000000,-1.44000000,0.05690244,0.11401689,3.00000000,0
0.54000000,-1.42000000,0.05911219,0.11564060,3.00000000,0
0.54000000,-1.40000000,0.06133974,0.11743288,3.00000000,0
0.54000000,-1.38000000,0.06358578,0.11942144,3.00000000,0
0.54000000,-1.36000000,0.06585108,0.12163922,3.00000000,0
0.54000000,-1.34000000,0.06813654,0.12412520,3.00000000,0
0.54000000,-1.32000000,0.07044324,0.12692525,3.00000000,0
0.54000000,-1.30000000,0.07277247,0.13009321,3.00000000,0
0.54000000,-1.28000000,0.07512582,0.13369185,3.00000000,0
0.54000000,-1.26000000,0.07750523,0.13779400,3.00000000,0
0.54000000,-1.24000000,0.07991316,0.14248364,3.00000000,0
0.54000000,-1.22000000,0.08235266,0.14785694,3.00000000,0
0.54000000,-1.20000000,0.08482762,0.15402328,3.00000000,0
0.54000000,-1.18000000,0.08734291,0.16110604,3.00000000,0
0.54000000,-1.16000000,0.08990476,0.16924327,3.00000000,0
0.54000000,-1.14000000,0.09252105,0.17858797,3.00000000,0
0.54000000,-1.12000000,0.09520181,0.18930800,3.00000000,0
0.54000000,-1.10000000,0.09795979,0.20158516,3.00000000,0
0.54000000,-1.08000000,0.10081116,0.21561332,3.00000000,0
0.54000000,-1.06000000,0.10377643,0.23159466,3.00000000,0
0.54000000,-1.04000000,0.10688147,0.24973336,3.00000000,0
0.54000000,-1.02000000,0.11015885,0.27022539,3.00000000,0
0.54000000,-1.00000000,0.11364914,0.29324317,3.00000000,0
0.54000000,-0.98000000,0.11740244,0.31891437,3.00000000,0
0.54000000,-0.96000000,0.12147954,0.34729529,3.00000000,0
0.54000000,-0.94000000,0.12595271,0.37834130,3.00000000,0
0.54000000,-0.92000000,0.13090541,0.41187895,3.00000000,0
0.54000000,-0.90000000,0.13643043,0.44758655,3.00000000,0
0.54000000,-0.88000000,0.14262628,0.48498974,3.00000000,0
0.54000000,-0.86000000,0.14959142,0.52347736,3.00000000,0
0.54000000,-0.84000000,0.15741695,0.56233912,3.00000000,0
0.54000000,-0.82000000,0.16617862,0.60082257,3.00000000,0
0.54000000,-0.80000000,0.17592952,0.63820234,3.00000000,0
0.54000000,-0.78000000,0.18669498,0.67385163,3.00000000,0
0.54000000,-0.76000000,0.19847067,0.70730395,3.00000000,0
0.54000000,-0.74000000,0.21122449,0.73829412,3.00000000,0
0.54000000,-0.72000000,0.22490171,0.76677128,3.00000000,0
0.54000000,-0.70000000,0.23943223,0.79288235,3.00000000,0
0.54000000,-0.68000000,0.25473863,0.81693163,3.00000000,0
0.54000000,-0.66000000,0.27074341,0.83932649,3.00000000,0
0.54000000,-0.64000000,0.28737474,0.86052137,3.00000000,0
0.54000000,-0.62000000,0.30457011,0.88096974,3.00000000,0
0.54000000,-0.60000000,0.32227803,0.90108981,3.00000000,0
0.54000000,-0.58000000,0.34045829,0.92124499,3.00000000,0
0.54000000,-0.56000000,0.35908111,0.94173664,3.00000000,0
0.54000000,-0.54000000,0.37812575,0.96280504,3.00000000,0
0.54000000,-0.52000000,0.39757887,0.98463458,3.00000000,0
0.54000000,-0.50000000,0.41743293,0.69924145,8.00000000,1
0.54000000,-0.48000000,0.42527603,0.41703811,8.00000000,1
0.54000000,-0.46000000,0.43351815,0.43989781,8.00000000,1
0.54000000,-0.44000000,0.44216307,0.46310411,8.00000000,1
0.54000000,-0.42000000,0.45121648,0.48675016,8.00000000,1
0.54000000,-0.40000000,0.46068573,0.51092236,8.00000000,1
0.54000000,-0.38000000,0.47057955,0.53570185,8.00000000,1
0.54000000,-0.36000000,0.48090793,0.56116578,8.00000000,1
0.54000000,-0.34000000,0.49168193,0.58738849,8.00000000,1
0.54000000,-0.32000000,0.50291360,0.61444253,8.00000000,1
0.54000000,-0.30000000,0.51461588,0.64239960,8.00000000,1
0.54000000,-0.28000000,0.52680255,0.67133127,8.00000000,1
0.54000000,-0.26000000,0.53948815,0.70130978,8.00000000,1
0.54000000,-0.24000000,0.55268796,0.73240859,8.00000000,1
0.54000000,-0.22000000,0.56641797,0.76470300,8.00000000,1
0.54000000,-0.20000000,0.58069479,0.79827067,8.00000000,1
0.54000000,-0.18000000,0.59553570,0.83319204,8.00000000,1
0.54000000,-0.16000000,0.61095856,0.86955079,8.00000000,1
0.54000000,-0.14000000,0.62698178,0.90743422,8.00000000,1
0.54000000,-0.12000000,0.64362430,0.94693354,8.00000000,1
0.54000000,-0.10000000,0.66090553,0.98814418,8.00000000,1
0.54000000,-0.08000000,0.67884524,1.03116597,8.00000000,1
0.54000000,-0.06000000,0.69746355,1.07610327,8.00000000,1
0.54000000,-0.04000000,0.71678079,1.12306502,8.00000000,1
0.54000000,-0.02000000,0.73681735,1.17216468,8.00000000,1
0.54000000,0.00000000,0.75759358,1.22352001,8.00000000,1
0.54000000,0.02000000,0.77912958,1.27725281,8.00000000,1
0.54000000,0.04000000,0.80144494,1.33348847,8.00000000,1
0.54000000,0.06000000,0.82455854,1.39235531,8.00000000,1
0.54000000,0.08000000,0.84848817,1.45398380,8.00000000,1
0.54000000,0.10000000,0.87325018,1.51850557,8.00000000,1
0.54000000,0.12000000,0.89885905,1.58605216,8.00000000,1
0.54000000,0.14000000,0.92532691,1.65675350,8.00000000,1
0.54000000,0.16000000,0.95266292,1.73073605,8.00000000,1
0.54000000,0.18000000,0.98087262,1.80812069,8.00000000,1
0.54000000,0.20000000,1.00995724,1.88902001,8.00000000,1
0.54000000,0.22000000,1.03991281,1.97353530,8.00000000,1
0.54000000,0.24000000,1.07072925,2.06175292,8.00000000,1
0.54000000,0.26000000,1.10238935,2.15374004,8.00000000,1
0.54000000,0.28000000,1.13486761,2.24953983,8.00000000,1
0.54000000,0.30000000,1.16812905,2.34916588,8.00000000,1
0.54000000,0.32000000,1.20212785,2.45259596,8.00000000,1
0.54000000,0.34000000,1.23680600,2.55976497,8.00000000,1
0.54000000,0.36000000,1.27209181,2.67055735,8.00000000,1
0.54000000,0.38000000,1.30789850,2.78479873,8.00000000,1
0.54000000,0.40000000,1.34412269,2.90224721,8.00000000,1
0.54000000,0.42000000,1.38064306,3.02258440,8.00000000,1
0.54000000,0.44000000,1.41731914,3.14540643,8.00000000,1
0.54000000,0.46000000,1.45399027,3.27021547,8.00000000,1
0.54000000,0.48000000,1.49047496,3.39641219,8.00000000,1
0.54000000,0.50000000,1.52657064,5.42502937,2.00000000,2
0.54000000,0.52000000,1.67033977,8.04788354,2.00000000,2
0.54000000,0.54000000,1.81258341,8.28460576,2.00000000,2
0.54000000,0.56000000,1.95237335,8.52438821,2.00000000,2
0.54000000,0.58000000,2.08877235,8.76413236,2.00000000,2
0.54000000,0.60000000,2.22084160,9.00048648,2.00000000,2
0.54000000,0.62000000,2.34765026,9.22991288,2.00000000,2
0.54000000,0.64000000,2.46828686,9.44876302,2.00000000,2
0.54000000,0.66000000,2.58187269,9.65336142,2.00000000,2
0.54000000,0.68000000,2.68757683,9.84009794,2.00000000,2
0.54000000,0.70000000,2.78463242,10.00552694,2.00000000,2
0.54000000,0.72000000,2.87235327,10.14646999,2.00000000,2
0.54000000,0.74000000,2.95015020,10.26011769,2.00000000,2
0.54000000,0.76000000,3.01754600,10.34412475,2.00000000,2
0.54000000,0.78000000,3.07418797,10.39669214,2.00000000,2
0.54000000,0.80000000,3.11985734,10.41663029,2.00000000,2
0.54000000,0.82000000,3.15447462,10.40339827,2.00000000,2
0.54000000,0.84000000,3.17810055,10.35711559,2.00000000,2
0.54000000,0.86000000,3.19093237,10.27854544,2.00000000,2
0.54000000,0.88000000,3.19329570,10.16905070,2.00000000,2
0.54000000,0.90000000,3.18563232,10.03052612,2.00000000,2
0.54000000,0.92000000,3.16848482,9.86531189,2.00000000,2
0.54000000,0.94000000,3.14247879,9.67609511,2.00000000,2
0.54000000,0.96000000,3.10830369,9.46580582,2.00000000,2
0.54000000,0.98000000,3.06669339,9.23751402,2.00000000,2
0.54000000,1.00000000,3.01840721,8.99433320,2.00000000,2
0.54000000,1.02000000,2.96421233,8.73933448,2.00000000,2
0.54000000,1.04000000,2.90486801,8.47547435,2.00000000,2
0.54000000,1.06000000,2.84111214,8.20553709,2.00000000,2
0.54000000,1.08000000,2.77365025,7.93209238,2.00000000,2
0.54000000,1.10000000,2.70314695,7.65746697,2.00000000,2
0.54000000,1.12000000,2.63021982,7.38372917,2.00000000,2
0.54000000,1.14000000,2.55543544,7.11268420,2.00000000,2
0.54000000,1.16000000,2.47930737,6.84587828,2.00000000,2
0.54000000,1.18000000,2.40229571,6.58460962,2.00000000,2
0.54000000,1.20000000,2.32480802,6.32994422,2.00000000,2
0.54000000,1.22000000,2.24720121,6.08273491,2.00000000,2
0.54000000,1.24000000,2.16978419,5.84364230,2.00000000,2
0.54000000,1.26000000,2.09282108,5.61315635,2.00000000,2
0.54000000,1.28000000,2.01653467,5.39161777,2.00000000,2
0.54000000,1.30000000,1.94111008,5.17923864,2.00000000,2
0.54000000,1.32000000,1.86669839,4.97612177,2.00000000,2
0.54000000,1.34000000,1.79342024,4.78227847,2.00000000,2
0.54000000,1.36000000,1.72136926,4.59764464,2.00000000,2
0.54000000,1.38000000,1.65061527,4.42209520,2.00000000,2
0.54000000,1.40000000,1.58120727,4.25545665,2.00000000,2
0.54000000,1.42000000,1.51317622,4.09751813,2.00000000,2
0.54000000,1.44000000,1.44653747,3.94804089,2.00000000,2
0.54000000,1.46000000,1.38129303,3.80676631,2.00000000,2
0.54000000,1.48000000,1.31743355,3.67342280,2.00000000,2
0.54000000,1.50000000,1.25494009,3.54773137,2.00000000,2
0.54000000,1.52000000,1.19378565,3.42941043,2.00000000,2
0.54000000,1.54000000,1.13393655,3.31817956,2.00000000,2
0.54000000,1.56000000,1.07535358,3.21376264,2.00000000,2
0.54000000,1.58000000,1.01799306,3.11589031,2.00000000,2
0.54000000,1.60000000,0.96180764,3.02430190,2.00000000,2
0.54000000,1.62000000,0.90674710,2.93874694,2.00000000,2
0.54000000,1.64000000,0.85275895,2.85898624,2.00000000,2
0.54000000,1.66000000,0.79978900,2.78479272,2.00000000,2
0.54000000,1.68000000,0.74778174,2.71595196,2.00000000,2
0.54000000,1.70000000,0.69668075,2.65226253,2.00000000,2
0.54000000,1.72000000,0.64642900,2.59353622,2.00000000,2
0.54000000,1.74000000,0.59696908,2.53959806,2.00000000,2
0.54000000,1.76000000,0.54824337,2.49028633,2.00000000,2
0.54000000,1.78000000,0.50019425,2.44545241,2.00000000,2
0.54000000,1.80000000,0.45276415,2.40496065,2.00000000,2
0.54000000,1.82000000,0.40589569,2.36868819,2.00000000,2
0.54000000,1.84000000,0.35953167,2.33652471,2.00000000,2
0.54000000,1.86000000,0.31361516,2.30837224,2.00000000,2
0.54000000,1.88000000,0.26808951,2.28414493,2.00000000,2
0.54000000,1.90000000,0.22289829,2.26376885,2.00000000,2
0.54000000,1.92000000,0.17798534,2.24718179,2.00000000,2
0.54000000,1.94000000,0.13329473,2.23433311,2.00000000,2
0.54000000,1.96000000,0.08877069,2.22518357,2.00000000,2
0.54000000,1.98000000,0.04435762,2.21970521,2.00000000,2
0.54000000,2.00000000,0.00000000,2.21970521,2.00000000,2
0.56000000,-2.00000000,0.00000000,0.09757356,3.00000000,0
0.56000000,-1.98000000,0.00195105,0.09757356,3.00000000,0
0.56000000,-1.96000000,0.00390291,0.09763620,3.00000000,0
0.56000000,-1.94000000,0.00585639,0.09774005,3.00000000,0
0.56000000,-1.92000000,0.00781226,0.09788517,3.00000000,0
0.56000000,-1.90000000,0.00977133,0.09807162,3.00000000,0
0.56000000,-1.88000000,0.01173439,0.09829952,3.00000000,0
0.56000000,-1.86000000,0.01370221,0.09856901,3.00000000,0
0.56000000,-1.84000000,0.01567559,0.09888032,3.00000000,0
0.56000000,-1.82000000,0.01765530,0.09923370,3.00000000,0
0.56000000,-1.80000000,0.01964211,0.09962954,3.00000000,0
0.56000000,-1.78000000,0.02163680,0.10006831,3.00000000,0
0.56000000,-1.76000000,0.02364012,0.10055063,3.00000000,0
0.56000000,-1.74000000,0.02565284,0.10107731,3.00000000,0
0.56000000,-1.72000000,0.02767570,0.10164933,3.00000000,0
0.56000000,-1.70000000,0.02970946,0.10226797,3.00000000,0
0.56000000,-1.68000000,0.03175486,0.10293481,3.00000000,0
0.56000000,-1.66000000,0.03381263,0.10365181,3.00000000,0
0.56000000,-1.64000000,0.03588352,0.10442138,3.00000000,0
0.56000000,-1.62000000,0.03796825,0.10524648,3.00000000,0
0.56000000,-1.60000000,0.04006756,0.10613074,3.00000000,0
0.56000000,-1.58000000,0.04218219,0.10707857,3.00000000,0
0.56000000,-1.56000000,0.04431290,0.10809531,3.00000000,0
0.56000000,-1.54000000,0.04646042,0.10918743,3.00000000,0
0.56000000,-1.52000000,0.04862555,0.11036270,3.00000000,0
0.56000000,-1.50000000,0.05080907,0.11163048,3.00000000,0
0.56000000,-1.48000000,0.05301181,0.11300195,3.00000000,0
0.56000000,-1.46000000,0.05523466,0.11449050,3.00000000,0
0.56000000,-1.44000000,0.05747854,0.11611205,3.00000000,0
0.56000000,-1.42000000,0.05974445,0.11788553,3.00000000,0
0.56000000,-1.40000000,0.06203348,0.11983337,3.00000000,0
0.56000000,-1.38000000,0.06434687,0.12198205,3.00000000,0
0.56000000,-1.36000000,0.06668597,0.12436274,3.00000000,0
0.56000000,-1.34000000,0.06905234,0.12701201,3.00000000,0
0.56000000,-1.32000000,0.07144778,0.12997258,3.00000000,0
0.56000000,-1.30000000,0.07387439,0.13329415,3.00000000,0
0.56000000,-1.28000000,0.07633464,0.13703425,3.00000000,0
0.56000000,-1.26000000,0.07883147,0.14125908,3.00000000,0
0.56000000,-1.24000000,0.08136842,0.14604442,3.00000000,0
0.56000000,-1.22000000,0.08394974,0.15147642,3.00000000,0
0.56000000,-1.20000000,0.08658060,0.15765224,3.00000000,0
0.56000000,-1.18000000,0.08926732,0.16468065,3.00000000,0
0.56000000,-1.16000000,0.09201760,0.17268224,3.00000000,0
0.56000000,-1.14000000,0.09484091,0.18178937,3.00000000,0
0.56000000,-1.12000000,0.09774889,0.19214556,3.00000000,0
0.56000000,-1.10000000,0.10075584,0.20390417,3.00000000,0
0.56000000,-1.08000000,0.10387933,0.21722608,3.00000000,0
0.56000000,-1.06000000,0.10714093,0.23227588,3.00000000,0
0.56000000,-1.04000000,0.11056697,0.24921606,3.00000000,0
0.56000000,-1.02000000,0.11418951,0.26819838,3.00000000,0
0.56000000,-1.00000000,0.11804720,0.28935184,3.00000000,0
0.56000000,-0.98000000,0.12218617,0.31276690,3.00000000,0
0.56000000,-0.96000000,0.12666063,0.33847630,3.00000000,0
0.56000000,-0.94000000,0.13153297,0.36643430,3.00000000,0
0.56000000,-0.92000000,0.13687317,0.39649750,3.00000000,0
0.56000000,-0.90000000,0.14275701,0.42841173,3.00000000,0
0.56000000,-0.88000000,0.14926312,0.46180976,3.00000000,0
0.56000000,-0.86000000,0.15646868,0.49622364,3.00000000,0
0.56000000,-0.84000000,0.16444425,0.53111288,3.00000000,0
0.56000000,-0.82000000,0.17324821,0.56590659,3.00000000,0
0.56000000,-0.80000000,0.18292186,0.60005389,3.00000000,0
0.56000000,-0.78000000,0.19348597,0.63307515,3.00000000,0
0.56000000,-0.76000000,0.20493957,0.66460516,3.00000000,0
0.56000000,-0.74000000,0.21726114,0.69442132,3.00000000,0
